,title,genre,year,date,rating,vote_count,plot,main_act,supp_act,page_url,img_url
744,퍼스트 카우,드라마,2021,11.04,8.29,234,"  서부 개척 시대, 사냥꾼들의 식량을 담당하는 쿠키는 표적이 되어 쫓기는 킹 루를 구해준다. 몇 년 후 정착한 마을에서 재회한 이들은 마을의 유일한 젖소의 우유를 훔쳐 빵을 만들어 돈을 벌기로 하는데…   지금이 기회야”",존 마가로|오리온 리,린 어벌조노이스|토비 존스|테드 루니|딜란 스미스|앨리아 쇼캣|이완 브렘너|게리 파머|스콧 쉐퍼드|릴리 글래드스톤|마뉴엘 로드리게즈|클레이턴 님로|젭 베리어,https://movie.naver.com/movie/bi/mi/basic.naver?code=190763,https://movie-phinf.pstatic.net/20211012_205/1634026497745yCh3c_JPEG/movie_image.jpg?type=m77_110_2
745,퍼펙트 스틸,범죄|액션,2021,10.28,6.32,22,"비슷한 일상에 지쳐 있는 국선 변호사   어느 날, 그의 클라이언트인   찾아와 경매에 나온 수상한   이야기를 해준다.     만 달러 어치 마약이 숨겨져 있다는 것. 이에   아무도 모르는 새에 마약을 챙기는 완벽한 계획을 세우는데…",존 보예가|올리비아 쿡|빌 스카스가드|에드 스크레인,팀 블레이크 넬슨|린다 라빈,https://movie.naver.com/movie/bi/mi/basic.naver?code=196048,https://movie-phinf.pstatic.net/20211012_260/1634026963042XmpdA_JPEG/movie_image.jpg?type=m77_110_2
746,퍼펙트 케어,범죄|스릴러,2021,2.19,7.04,678,"은퇴자들의 건강과 재산을 관리하는   말라, 알고 보면 일사불란한 한탕 털이 기업이다. 사람을 요양원으로 집과 가구는 경매로 모든 것을 탈탈 터는 게 그들의 주업. 법꾸라지 그들은 치밀한 계획 하에 법의 테두리에서 한치도 벗어나지 않는다. 이렇게 완벽한 말라의 케어 비즈니스에 순진한 양 같은 다음 타겟이 잡히고 더욱 더 완벽한 케어 서비스를 계획하기 시작하는데..",로자먼드 파이크|에이사 곤잘레스|다이앤 위스트|알리시아 위트|피터 딘클리지,,https://movie.naver.com/movie/bi/mi/basic.naver?code=196533,https://movie-phinf.pstatic.net/20210210_10/16129178448010nFAK_JPEG/movie_image.jpg?type=m77_110_2
747,퍼피 구조대 더 무비,애니메이션,2021,8.18,9.4,86,"시민들을 속여 어드벤처 시티의 시장이 된 날씨 악당   구름을 조종해 천둥번개를 만드는 등 시민들을 위협하며 본모습을 드러낸다. 그런 가운데, 어드벤처 시티의 용감한 퍼피   도시가 위험에 빠졌다는 소식을 들은 퍼피 구조대가 신속하게 시티로 출동하는데  위기에 빠진 어드벤처 시티의 운명은?",정선혜|신용우|김새해|엄상현|박지윤|문남숙|전숙경|은영선|사성웅,,https://movie.naver.com/movie/bi/mi/basic.naver?code=207360,https://movie-phinf.pstatic.net/20210819_75/1629349842810OQ3u0_JPEG/movie_image.jpg?type=m77_110_2
748,페어웰,가족|드라마,2021,2.04,7.71,98,뉴욕에 사는   그녀의 가족들이 할머니의 남은 시간을 위해 벌이는 세상에서 가장 따뜻한 거짓말을 담은 2   거짓말처럼 행복해지는  ,아콰피나,자오 슈젠|티지 마|다이애나 린|홍 루|장용보|한첸|아오이 미주하라,https://movie.naver.com/movie/bi/mi/basic.naver?code=181970,https://movie-phinf.pstatic.net/20210112_7/16104192384333gHYD_JPEG/movie_image.jpg?type=m77_110_2
749,페이블,액션|코미디|범죄,2021,7.22,6.43,21,전설의 킬러   자신을 길러준 보스에게서   동안 일반인으로 살 것을 명령 받아 파트너   함께 오사카로 떠난다. 이들은 난생 처음   삶에 적응하려고 성실히 노력하지만 주변에서는 좀처럼 그를 가만히 두지 않는다. 그러던 중  게 소소한 일상을 가르쳐 준 직장 동료   납치되었다는 소식을 듣게 되는데… ‘   과연 보스의   미션을 통과하고   구해낼 수 있을까?,오카다 준이치|키무라 후미노|야마모토 미즈키|후쿠시 소우타,야기라 유야|무카이 오사무|츠츠미 신이치,https://movie.naver.com/movie/bi/mi/basic.naver?code=186889,https://movie-phinf.pstatic.net/20210712_94/16260556912562whhf_JPEG/movie_image.jpg?type=m77_110_2
750,포겟 미 낫-엄마에게 쓰는 편지,다큐멘터리,2021,6.03,8.33,9,"선희 엥겔스토프, 한국 이름 신선희. 태어난 지   만에 덴마크 가족에게 해외 입양됐던 선희는 한국에 와서 친생모를 찾는 한편, 한 미혼모 시설에 머물며 미혼모들의 일상을 카메라에 담는다. 한 생명을 임신한 게 축복이 아니라 감춰야 할 비밀이 돼버린 채 출산을 기다리는 미혼모들. 이들에게 양육의 선택권을 주고 싶어하는 시설 관계자의 노력에도 불구하고, 가족의 반대와 한계 상황에 부딪친 엄마들은 결국 아기와 헤어지게 된다. 선희는 그 과정을 고스란히 지켜보며 시간을 뛰어넘어 그 오래전 자신이 태어난 날 입양동의서에 사인해야 했던 엄마의 슬픔에 점점 더 가까이 다가가게 되는데  이제껏 우리가 한번도 만나본 적 없는, 해외입양인 감독의 가장 생생한 시선과 진짜 목소리가 마음을 울린다!",선희 엥겔스토프,,https://movie.naver.com/movie/bi/mi/basic.naver?code=183600,https://movie-phinf.pstatic.net/20210510_64/1620633282322r35eY_JPEG/movie_image.jpg?type=m77_110_2
751,포에버 퍼스트 러브,멜로/로맨스,2021,12.09,4.0,4,"사진을 찍기 위해 필리핀에 머물던 폴은 시장에서 우연히 첫사랑 안나를 발견하고, 운명처럼 재회한다. 안나는 계획된 일정을 뒤로하고 폴과 함께 곳곳을 다니며 즐거운 추억을 만들고, 하룻밤을 보내며 꿈만 같은 시간을 보낸다. 지난 추억에 빠져 즐거운 시간을 보내는 것도 잠시, 어느덧 안나가 떠날 시간이 다가오자 폴은 다시 만난 첫사랑을 놓칠까 초조해지기 시작하는데…",스티븐 루크,,https://movie.naver.com/movie/bi/mi/basic.naver?code=201969,https://movie-phinf.pstatic.net/20211201_227/1638345087316bMWYz_JPEG/movie_image.jpg?type=m77_110_2
752,포이즌 로즈,스릴러,2021,7.28,5.0,8,"    활동하는 사립 탐정   자신의 고향이었던 텍사스 쪽에 의뢰를 받고 조사에 착수한다. 내용은 바로 요양원에 있는 한 여성을 찾아달라는 것. 오랜만에 찾은 고향 텍사스에서 텍사스 최대의 브로커가 된   마주하고, 조사하면 할수록 사건에   텍사스 주민들이 연루되어 있다는 걸 알게 되는데… 암묵적 살인, 완벽한 범죄 상상할 수 없는 일이 현실이 된다",존 트라볼타|모건 프리먼,,https://movie.naver.com/movie/bi/mi/basic.naver?code=197655,https://movie-phinf.pstatic.net/20210709_235/1625820006754LS5W8_JPEG/movie_image.jpg?type=m77_110_2
753,포제서,SF|스릴러,2021,3.11,5.85,52,"타인의 몸을 훔쳐 암살의 도구로 사용하는 조직   고위층 암살에 이용되며 증거인멸, 탈출구도 필요 없다. 이들은 타겟의 가족이나 지인들을 납치 후 요원의 의식을 심고 암살에 침투시킨다. 도용된 몸의 제한 시간은   시간을 넘기면 인격에 동화되어 빠져나올 수 없게 되는데.. 제한된 시간, 새로운 작전 당신의 몸을 도용하는 암살자들이 온다!",제니퍼 제이슨 리|숀 빈,튜펜스 미들턴|크리스토퍼 애봇|카니에티오 혼,https://movie.naver.com/movie/bi/mi/basic.naver?code=191843,https://movie-phinf.pstatic.net/20210324_57/1616554330820udeUR_JPEG/movie_image.jpg?type=m77_110_2
754,폭력의 그림자,드라마|범죄,2021,6.17,7.0,7,황홀한 아일랜드 배경에 스며드는 액션 전직 복서이면서 자폐증을 앓는 아들에게 좋은 아빠가 되고자 한다. 그러나 청부 살인 일을 맡게 되면서 그의 삶은 위태롭게 흔들리기 시작하는데…,코스모 자비스,니암 알가르|배리 케오간,https://movie.naver.com/movie/bi/mi/basic.naver?code=188441,https://movie-phinf.pstatic.net/20210622_185/1624354002767gWABY_JPEG/movie_image.jpg?type=m77_110_2
755,폴리스,드라마|범죄,2021,2.1,3.93,15,"야간근무를 맡은 세 명의 경찰에게 임무가 맡겨진다. 오늘 밤, 한 죄수를 샤를 드골 공항까지 호송할 것! 호송 중, 단순 불법체류자인줄만 알았던 죄수는 망명을 신청한 정치범으로 감옥에서 고문까지 받았던 것을 알게 된다. 게다가 그가 고국으로 돌아가는 즉시 사형당할 수 있다는 사실에 세 경찰은 그를 예정대로 공항까지 호송해야 할지, 의견이 엇갈리며 충돌하는데… 누군가의 인생이 걸린 단 한 번의 선택, 당신이라면 어떻게 하겠습니까?",오마 사이|페이만 마아디|비르지니 에피라|그레고리 가데부아,,https://movie.naver.com/movie/bi/mi/basic.naver?code=192113,https://movie-phinf.pstatic.net/20210204_65/1612421166988W9obD_JPEG/movie_image.jpg?type=m77_110_2
756,푸드 몬스터,애니메이션|드라마|가족|SF,2021,5.19,4.44,9,뱃속의 동전 때문에 자꾸만 몸이 멈추는 만두   어느 날   나타나 완벽한 음식으로 만들어준다며   친구들을 데려간다. 하지만 그의 진짜 목표는 음식들을 개조해   손에 넣는 것! 이 사실을 알게 된   친구들과 함께   구하기 위한 위험천만한 모험에 뛰어드는데… 이제껏 본 적 없는   우주전쟁이 펼쳐진다!,손선영|원에스더|이승행|정의한,,https://movie.naver.com/movie/bi/mi/basic.naver?code=193121,https://movie-phinf.pstatic.net/20210429_138/1619673133974Lq4z0_JPEG/movie_image.jpg?type=m77_110_2
757,푸른 호수,드라마,2021,10.13,9.12,93,"  이름은 안토니오 르블랑입니다.” 한국에서 태어나 미국으로 입양돼   르블랑  이름을 얻은 한 남자. 그에게는 누구보다 자신을 믿어주는 아내   사랑스런 딸   그리고 곧 태어날 아기가 전부다.   미국인도, 한국인도 아닙니다.” 어느 날, 억울한 상황에 휘말려 경찰에 붙잡힌 그는 영문도 모른 채 이민단속국으로 넘겨지고, 시민권이 없다는 사실을 난생처음 알게된 그는 강제추방 위기에 처하는데… 가족을 지키고 싶은 그의 뜨거운 이야기가 펼쳐집니다.",저스틴 전|알리시아 비칸데르|시드니 코왈스키|마크 오브라이언,,https://movie.naver.com/movie/bi/mi/basic.naver?code=201762,https://movie-phinf.pstatic.net/20210923_215/1632375900577WD1lR_JPEG/movie_image.jpg?type=m77_110_2
758,프라미싱 영 우먼,범죄|드라마|스릴러,2021,2.24,8.92,404,  전 자신의 가장 친한 친구가 당한 비극적인 사건에 충격을 받고 고통 속에 살고 있는   친구를 위해 완벽하고 치밀한 복수를 실행하면서 벌어지는 이야기,캐리 멀리건,보 번햄|알리슨 브리|레버른 콕스|클랜시 브라운|제니퍼 쿨리지,https://movie.naver.com/movie/bi/mi/basic.naver?code=191917,https://movie-phinf.pstatic.net/20210208_83/1612747165478tIX9H_JPEG/movie_image.jpg?type=m77_110_2
759,프렌치 디스패치,코미디|드라마|멜로/로맨스,2021,11.18,7.99,1084,"2 세기 초 프랑스에 위치한 오래된 가상의 도시 블라제 다양한 사건의 희로애락을 담아내는 미국 매거진   어느 날, 갑작스러운 편집장의 죽음으로 최정예 저널리스트들이 한자리에 모이고 마지막 발행본에 실을   특종에 대한 이야기를 시작하는데  당신을 매료시킬 마지막 기사가 지금 공개된다!",틸다 스윈튼|프란시스 맥도맨드|빌 머레이|제프리 라이트|애드리언 브로디|베니시오 델 토로|오웬 윌슨|레아 세이두|티모시 샬라메|리나 쿠드리|스티브 박|마티유 아말릭,시얼샤 로넌|엘리자베스 모스|세실 드 프랑스|에드워드 노튼|윌렘 대포,https://movie.naver.com/movie/bi/mi/basic.naver?code=187312,https://movie-phinf.pstatic.net/20211021_101/1634786145985rjNpq_JPEG/movie_image.jpg?type=m77_110_2
760,프로페서 앤 매드맨,드라마|미스터리|스릴러,2021,6.02,8.81,142,"빅토리아 시대, 대영제국의 부활을 위해 세상을 정의할   사전 편찬 프로젝트  시작된다. 책임자로 부임한 이는 수십 개의 언어를 구사하는 괴짜 교수   그는 영어를 쓰는 모든 이들로부터 단어와 예문을 모으자는 파격적인 제안을 내놓는다. 전국에서 편지가 빗발치던 어느 날,   고전을 풍부하게 인용한 수백 개 예문이 담긴 편지를 발견한다. 보낸 이는 닥터   그의 천재적인 능력으로 불가능해 보였던 사전 편찬 작업엔 속도가 붙는다. 하지만   정신병원에 구금된 미치광이라는 사실이 밝혀지게 되는데...",멜 깁슨|숀 펜,나탈리 도머|스티브 쿠건|에디 마산|제니퍼 엘|스티븐 딜레인|제레미 어바인|이안 그루퍼드|로렌스 폭스|안소니 앤드류스|라르스 브리그만,https://movie.naver.com/movie/bi/mi/basic.naver?code=152681,https://movie-phinf.pstatic.net/20210604_231/1622788969819Gr0ta_JPEG/movie_image.jpg?type=m77_110_2
761,프리 가이,액션|모험,2021,8.11,8.91,2494,"평범한 직장, 절친 그리고 한 잔의 커피. 평화로운 일상 속 때론 총격전과 날강도가 나타나는 버라이어티한   살고 있는   그에겐 뭐 하나 부족한 것이 없었다. 우연히 마주친 그녀에게 한눈에 반하기 전까지는… 갖은 노력 끝에 다시 만난 그녀는   비디오 게임   사는 배경 캐릭터이고, 이 세상은 곧 파괴될 거라 경고한다. 혼란에 빠진   그러나 그는   파괴를 막기 위해 더 이상 배경 캐릭터가 아닌, 히어로가 되기로 결심한다. 시원하게 터지는 상상초월 엔터테이닝 액션 블록버스터! 인생의 판을 바꿀 짜릿한 반란이 시작된다!",라이언 레이놀즈,조디 코머|타이카 와이티티|조 키어리|릴렐 호워리|우카쉬 엠부드카|맷티 카다로플|브리트니 올드포드,https://movie.naver.com/movie/bi/mi/basic.naver?code=190324,https://movie-phinf.pstatic.net/20210721_243/1626844891093xnPK1_JPEG/movie_image.jpg?type=m77_110_2
762,플래시백,스릴러|드라마,2021,6.1,5.11,54,"단조로운 일상에 지친 직장인   어느 날 길에서 마주친 낯선 남자에게서 데자뷔를 느낀 뒤 기억 저편에 묻어두었던 고등학생 시절 첫사랑   떠올린다. 신디가 졸업 시험을 앞두고 갑자기 사라졌다는 사실을 알게 된 프레드릭은 그의 실종이 친구들과 호기심에 삼킨 금지된 약   깊이 연관되어 있음을 직감한다.   과거의 기억인가, 미래의 환영인가” 과거와 미래의 경계에 갇힌 프레드릭의 마지막 선택! 과거의 미스터리를 파헤칠수록 시공간이 무너지는 기묘한 감각을 느끼게 되고 악몽 같은 과거와 감옥 같은 미래의 경계에 갇힌 프레드릭은 자신의 현실을 결정할 최후의 선택을 한다.",딜런 오브라이언|마이카 먼로|에모리 코헨|키어 길크리스|한나 그로스|아만다 브루겔,,https://movie.naver.com/movie/bi/mi/basic.naver?code=183140,https://movie-phinf.pstatic.net/20210520_172/1621488726058avlYH_JPEG/movie_image.jpg?type=m77_110_2
763,피넛 버터 팔콘,드라마,2021,4.07,9.0,49,"레슬러가 되고 싶은 잭은 보호소를 탈출해 과거로부터 도망쳐 나온 어부 타일러의 배에 숨어 들게 된다. 예상치 못한 만남이었지만 타일러는 레슬러   되고 싶은 잭을 동생처럼 보살피며 레슬링 학교가 있는   향한다. 이 여정에 잭을 찾아나선 보호소 직원 엘리너가 합류하고 거리에서 잠을 자고 뗏목으로 강을 건너는 거친 여행이지만, 셋은 서로에게 의지하며 희망을 피워간다. 하지만 타일러가 도망쳐온 과거는 다시 그들의 앞을 막아서고 마는데…",샤이아 라보프|다코타 존슨|잭 고츠아전|존 호키스,존 번탈|토마스 헤이든 처치|브루스 던,https://movie.naver.com/movie/bi/mi/basic.naver?code=163829,https://movie-phinf.pstatic.net/20210324_65/16165637159137BB0n_JPEG/movie_image.jpg?type=m77_110_2
